price_id,variant_id,condition,price,stock_status,battery_health_percent,exterior_condition,warranty_status
P_USED_oneplus_watch_4_14622_2_32,oneplus_watch_4_14622_2_32,used,2350000,in_stock,99,like-new,yes
P_NEW_oneplus_pad_4_14630_8_256,oneplus_pad_4_14630_8_256,new,16500000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_4_14630_8_256,oneplus_pad_4_14630_8_256,used,12850000,in_stock,99,like-new,yes
P_NEW_oneplus_pad_4_14630_12_512,oneplus_pad_4_14630_12_512,new,18300000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_4_14630_12_512,oneplus_pad_4_14630_12_512,used,14250000,in_stock,99,like-new,yes
P_NEW_oneplus_15t_5g_14385_12_256,oneplus_15t_5g_14385_12_256,new,5000000,in_stock,100,brand-new,yes
P_USED_oneplus_15t_5g_14385_12_256,oneplus_15t_5g_14385_12_256,used,3900000,in_stock,99,like-new,yes
P_NEW_oneplus_15t_5g_14385_16_256,oneplus_15t_5g_14385_16_256,new,5800000,in_stock,100,brand-new,yes
P_USED_oneplus_15t_5g_14385_16_256,oneplus_15t_5g_14385_16_256,used,4500000,in_stock,99,like-new,yes
P_NEW_oneplus_15t_5g_14385_12_512,oneplus_15t_5g_14385_12_512,new,6000000,in_stock,100,brand-new,yes
P_USED_oneplus_15t_5g_14385_12_512,oneplus_15t_5g_14385_12_512,used,4700000,in_stock,99,like-new,yes
P_NEW_oneplus_15t_5g_14385_16_512,oneplus_15t_5g_14385_16_512,new,6800000,in_stock,100,brand-new,yes
P_USED_oneplus_15t_5g_14385_16_512,oneplus_15t_5g_14385_16_512,used,5300000,in_stock,99,like-new,yes
P_NEW_oneplus_15t_5g_14385_16_1024,oneplus_15t_5g_14385_16_1024,new,8850000,in_stock,100,brand-new,yes
P_USED_oneplus_15t_5g_14385_16_1024,oneplus_15t_5g_14385_16_1024,used,6900000,in_stock,99,like-new,yes
P_NEW_oneplus_nord_6_5g_14558_8_256,oneplus_nord_6_5g_14558_8_256,new,24850000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_6_5g_14558_8_256,oneplus_nord_6_5g_14558_8_256,used,19400000,in_stock,99,like-new,yes
P_NEW_oneplus_nord_6_5g_14558_12_256,oneplus_nord_6_5g_14558_12_256,new,25650000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_6_5g_14558_12_256,oneplus_nord_6_5g_14558_12_256,used,20000000,in_stock,99,like-new,yes
P_NEW_oneplus_nord_6_5g_14558_12_512,oneplus_nord_6_5g_14558_12_512,new,26650000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_6_5g_14558_12_512,oneplus_nord_6_5g_14558_12_512,used,20800000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6v_5g_14404_8_256,oneplus_turbo_6v_5g_14404_8_256,new,6300000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6v_5g_14404_8_256,oneplus_turbo_6v_5g_14404_8_256,used,4900000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6v_5g_14404_12_256,oneplus_turbo_6v_5g_14404_12_256,new,7100000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6v_5g_14404_12_256,oneplus_turbo_6v_5g_14404_12_256,used,5550000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6v_5g_14404_12_512,oneplus_turbo_6v_5g_14404_12_512,new,8100000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6v_5g_14404_12_512,oneplus_turbo_6v_5g_14404_12_512,used,6300000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6x_pro_5g_14711_8_128,oneplus_turbo_6x_pro_5g_14711_8_128,new,7150000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6x_pro_5g_14711_8_128,oneplus_turbo_6x_pro_5g_14711_8_128,used,5600000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6x_pro_5g_14711_8_256,oneplus_turbo_6x_pro_5g_14711_8_256,new,7650000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6x_pro_5g_14711_8_256,oneplus_turbo_6x_pro_5g_14711_8_256,used,5950000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6x_pro_5g_14711_12_256,oneplus_turbo_6x_pro_5g_14711_12_256,new,8450000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6x_pro_5g_14711_12_256,oneplus_turbo_6x_pro_5g_14711_12_256,used,6600000,in_stock,99,like-new,yes
P_NEW_oneplus_pad_go_2_5g_14343_8_128,oneplus_pad_go_2_5g_14343_8_128,new,9600000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_go_2_5g_14343_8_128,oneplus_pad_go_2_5g_14343_8_128,used,6300000,in_stock,97,like-new,yes
P_NEW_oneplus_pad_go_2_5g_14343_8_256,oneplus_pad_go_2_5g_14343_8_256,new,10100000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_go_2_5g_14343_8_256,oneplus_pad_go_2_5g_14343_8_256,used,6600000,in_stock,98,like-new,yes
P_NEW_oneplus_ace_6t_5g_14315_12_256,oneplus_ace_6t_5g_14315_12_256,new,8800000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6t_5g_14315_12_256,oneplus_ace_6t_5g_14315_12_256,used,5750000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_6t_5g_14315_16_256,oneplus_ace_6t_5g_14315_16_256,new,9600000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6t_5g_14315_16_256,oneplus_ace_6t_5g_14315_16_256,used,6300000,in_stock,98,like-new,yes
P_NEW_oneplus_ace_6t_5g_14315_12_512,oneplus_ace_6t_5g_14315_12_512,new,9800000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6t_5g_14315_12_512,oneplus_ace_6t_5g_14315_12_512,used,6400000,in_stock,96,like-new,yes
P_NEW_oneplus_ace_6t_5g_14315_16_512,oneplus_ace_6t_5g_14315_16_512,new,10600000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6t_5g_14315_16_512,oneplus_ace_6t_5g_14315_16_512,used,6950000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_6t_5g_14315_16_1024,oneplus_ace_6t_5g_14315_16_1024,new,12650000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6t_5g_14315_16_1024,oneplus_ace_6t_5g_14315_16_1024,used,8300000,in_stock,98,like-new,yes
P_NEW_oneplus_15_5g_14206_12_256,oneplus_15_5g_14206_12_256,new,36550000,in_stock,100,brand-new,yes
P_USED_oneplus_15_5g_14206_12_256,oneplus_15_5g_14206_12_256,used,23950000,in_stock,97,like-new,yes
P_NEW_oneplus_15_5g_14206_16_256,oneplus_15_5g_14206_16_256,new,37350000,in_stock,100,brand-new,yes
P_USED_oneplus_15_5g_14206_16_256,oneplus_15_5g_14206_16_256,used,24450000,in_stock,98,like-new,yes
P_NEW_oneplus_15_5g_14206_12_512,oneplus_15_5g_14206_12_512,new,37550000,in_stock,100,brand-new,yes
P_USED_oneplus_15_5g_14206_12_512,oneplus_15_5g_14206_12_512,used,24600000,in_stock,96,like-new,yes
P_NEW_oneplus_15_5g_14206_16_512,oneplus_15_5g_14206_16_512,new,38350000,in_stock,100,brand-new,yes
P_USED_oneplus_15_5g_14206_16_512,oneplus_15_5g_14206_16_512,used,25150000,in_stock,97,like-new,yes
P_NEW_oneplus_15_5g_14206_16_1024,oneplus_15_5g_14206_16_1024,new,40400000,in_stock,100,brand-new,yes
P_USED_oneplus_15_5g_14206_16_1024,oneplus_15_5g_14206_16_1024,used,26450000,in_stock,98,like-new,yes
P_NEW_oneplus_ace_6_5g_14259_12_256,oneplus_ace_6_5g_14259_12_256,new,8500000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6_5g_14259_12_256,oneplus_ace_6_5g_14259_12_256,used,5550000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_6_5g_14259_16_256,oneplus_ace_6_5g_14259_16_256,new,9300000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6_5g_14259_16_256,oneplus_ace_6_5g_14259_16_256,used,6100000,in_stock,98,like-new,yes
P_NEW_oneplus_ace_6_5g_14259_12_512,oneplus_ace_6_5g_14259_12_512,new,9500000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6_5g_14259_12_512,oneplus_ace_6_5g_14259_12_512,used,6200000,in_stock,96,like-new,yes
P_NEW_oneplus_ace_6_5g_14259_16_512,oneplus_ace_6_5g_14259_16_512,new,10300000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6_5g_14259_16_512,oneplus_ace_6_5g_14259_16_512,used,6750000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_6_5g_14259_16_1024,oneplus_ace_6_5g_14259_16_1024,new,12350000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_6_5g_14259_16_1024,oneplus_ace_6_5g_14259_16_1024,used,8100000,in_stock,98,like-new,yes
P_NEW_oneplus_15r_5g_14358_12_256,oneplus_15r_5g_14358_12_256,new,25150000,in_stock,100,brand-new,yes
P_USED_oneplus_15r_5g_14358_12_256,oneplus_15r_5g_14358_12_256,used,16500000,in_stock,97,like-new,yes
P_NEW_oneplus_15r_5g_14358_12_512,oneplus_15r_5g_14358_12_512,new,26150000,in_stock,100,brand-new,yes
P_USED_oneplus_15r_5g_14358_12_512,oneplus_15r_5g_14358_12_512,used,17150000,in_stock,98,like-new,yes
P_NEW_oneplus_15r_5g_14358_16_512,oneplus_15r_5g_14358_16_512,new,26950000,in_stock,100,brand-new,yes
P_USED_oneplus_15r_5g_14358_16_512,oneplus_15r_5g_14358_16_512,used,17650000,in_stock,96,like-new,yes
P_NEW_oneplus_turbo_6_5g_14260_12_256,oneplus_turbo_6_5g_14260_12_256,new,7700000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6_5g_14260_12_256,oneplus_turbo_6_5g_14260_12_256,used,6000000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6_5g_14260_16_256,oneplus_turbo_6_5g_14260_16_256,new,8500000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6_5g_14260_16_256,oneplus_turbo_6_5g_14260_16_256,used,6650000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6_5g_14260_12_512,oneplus_turbo_6_5g_14260_12_512,new,8700000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6_5g_14260_12_512,oneplus_turbo_6_5g_14260_12_512,used,6800000,in_stock,99,like-new,yes
P_NEW_oneplus_turbo_6_5g_14260_16_512,oneplus_turbo_6_5g_14260_16_512,new,9500000,in_stock,100,brand-new,yes
P_USED_oneplus_turbo_6_5g_14260_16_512,oneplus_turbo_6_5g_14260_16_512,used,7400000,in_stock,99,like-new,yes
P_NEW_oneplus_nord_ce5_5g_13792_8_128,oneplus_nord_ce5_5g_13792_8_128,new,15350000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_ce5_5g_13792_8_128,oneplus_nord_ce5_5g_13792_8_128,used,10050000,in_stock,97,like-new,yes
P_NEW_oneplus_nord_ce5_5g_13792_8_256,oneplus_nord_ce5_5g_13792_8_256,new,15850000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_ce5_5g_13792_8_256,oneplus_nord_ce5_5g_13792_8_256,used,10400000,in_stock,98,like-new,yes
P_NEW_oneplus_nord_ce5_5g_13792_12_256,oneplus_nord_ce5_5g_13792_12_256,new,16650000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_ce5_5g_13792_12_256,oneplus_nord_ce5_5g_13792_12_256,used,10900000,in_stock,96,like-new,yes
P_NEW_oneplus_watch_lite_14365_6_4,oneplus_watch_lite_14365_6_4,new,4950000,in_stock,100,brand-new,yes
P_USED_oneplus_watch_lite_14365_6_4,oneplus_watch_lite_14365_6_4,used,3250000,in_stock,97,like-new,yes
P_NEW_oneplus_pad_lite_13956_6_128,oneplus_pad_lite_13956_6_128,new,5500000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_lite_13956_6_128,oneplus_pad_lite_13956_6_128,used,3600000,in_stock,97,like-new,yes
P_NEW_oneplus_pad_lite_13956_8_128,oneplus_pad_lite_13956_8_128,new,5900000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_lite_13956_8_128,oneplus_pad_lite_13956_8_128,used,3850000,in_stock,98,like-new,yes
P_NEW_oneplus_pad_3__global__13881_12_256,oneplus_pad_3__global__13881_12_256,new,16500000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3__global__13881_12_256,oneplus_pad_3__global__13881_12_256,used,10800000,in_stock,97,like-new,yes
P_NEW_oneplus_pad_3__global__13881_16_512,oneplus_pad_3__global__13881_16_512,new,18300000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3__global__13881_16_512,oneplus_pad_3__global__13881_16_512,used,12000000,in_stock,98,like-new,yes
P_NEW_oneplus_watch_3_43mm_13957_2_32,oneplus_watch_3_43mm_13957_2_32,new,2550000,in_stock,100,brand-new,yes
P_USED_oneplus_watch_3_43mm_13957_2_32,oneplus_watch_3_43mm_13957_2_32,used,1650000,in_stock,97,like-new,yes
P_NEW_oneplus_13s_5g_13818_12_256,oneplus_13s_5g_13818_12_256,new,18700000,in_stock,100,brand-new,yes
P_USED_oneplus_13s_5g_13818_12_256,oneplus_13s_5g_13818_12_256,used,12250000,in_stock,97,like-new,yes
P_NEW_oneplus_13s_5g_13818_12_512,oneplus_13s_5g_13818_12_512,new,19700000,in_stock,100,brand-new,yes
P_USED_oneplus_13s_5g_13818_12_512,oneplus_13s_5g_13818_12_512,used,12900000,in_stock,98,like-new,yes
P_NEW_oneplus_ace_5_ultra_5g_13891_12_256,oneplus_ace_5_ultra_5g_13891_12_256,new,8500000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_ultra_5g_13891_12_256,oneplus_ace_5_ultra_5g_13891_12_256,used,5550000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_5_ultra_5g_13891_16_256,oneplus_ace_5_ultra_5g_13891_16_256,new,9300000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_ultra_5g_13891_16_256,oneplus_ace_5_ultra_5g_13891_16_256,used,6100000,in_stock,98,like-new,yes
P_NEW_oneplus_ace_5_ultra_5g_13891_12_512,oneplus_ace_5_ultra_5g_13891_12_512,new,9500000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_ultra_5g_13891_12_512,oneplus_ace_5_ultra_5g_13891_12_512,used,6200000,in_stock,96,like-new,yes
P_NEW_oneplus_ace_5_ultra_5g_13891_16_512,oneplus_ace_5_ultra_5g_13891_16_512,new,10300000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_ultra_5g_13891_16_512,oneplus_ace_5_ultra_5g_13891_16_512,used,6750000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_5_ultra_5g_13891_16_1024,oneplus_ace_5_ultra_5g_13891_16_1024,new,12350000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_ultra_5g_13891_16_1024,oneplus_ace_5_ultra_5g_13891_16_1024,used,8100000,in_stock,98,like-new,yes
P_NEW_oneplus_pad_3_pro_14739_12_256,oneplus_pad_3_pro_14739_12_256,new,15700000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3_pro_14739_12_256,oneplus_pad_3_pro_14739_12_256,used,12250000,in_stock,99,like-new,yes
P_NEW_oneplus_pad_3_pro_14739_12_512,oneplus_pad_3_pro_14739_12_512,new,16700000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3_pro_14739_12_512,oneplus_pad_3_pro_14739_12_512,used,13050000,in_stock,99,like-new,yes
P_NEW_oneplus_pad_3_pro_14739_16_512,oneplus_pad_3_pro_14739_16_512,new,17500000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3_pro_14739_16_512,oneplus_pad_3_pro_14739_16_512,used,13650000,in_stock,99,like-new,yes
P_NEW_oneplus_13t_5g_13791_12_256,oneplus_13t_5g_13791_12_256,new,11300000,in_stock,100,brand-new,yes
P_USED_oneplus_13t_5g_13791_12_256,oneplus_13t_5g_13791_12_256,used,7400000,in_stock,97,like-new,yes
P_NEW_oneplus_13t_5g_13791_16_256,oneplus_13t_5g_13791_16_256,new,12100000,in_stock,100,brand-new,yes
P_USED_oneplus_13t_5g_13791_16_256,oneplus_13t_5g_13791_16_256,used,7950000,in_stock,98,like-new,yes
P_NEW_oneplus_13t_5g_13791_12_512,oneplus_13t_5g_13791_12_512,new,12300000,in_stock,100,brand-new,yes
P_USED_oneplus_13t_5g_13791_12_512,oneplus_13t_5g_13791_12_512,used,8050000,in_stock,96,like-new,yes
P_NEW_oneplus_13t_5g_13791_16_512,oneplus_13t_5g_13791_16_512,new,13100000,in_stock,100,brand-new,yes
P_USED_oneplus_13t_5g_13791_16_512,oneplus_13t_5g_13791_16_512,used,8600000,in_stock,97,like-new,yes
P_NEW_oneplus_13t_5g_13791_16_1024,oneplus_13t_5g_13791_16_1024,new,15150000,in_stock,100,brand-new,yes
P_USED_oneplus_13t_5g_13791_16_1024,oneplus_13t_5g_13791_16_1024,used,9950000,in_stock,98,like-new,yes
P_NEW_oneplus_pad_2_pro_13860_8_256,oneplus_pad_2_pro_13860_8_256,new,11000000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_2_pro_13860_8_256,oneplus_pad_2_pro_13860_8_256,used,7200000,in_stock,97,like-new,yes
P_NEW_oneplus_pad_2_pro_13860_12_256,oneplus_pad_2_pro_13860_12_256,new,11800000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_2_pro_13860_12_256,oneplus_pad_2_pro_13860_12_256,used,7750000,in_stock,98,like-new,yes
P_NEW_oneplus_pad_2_pro_13860_12_512,oneplus_pad_2_pro_13860_12_512,new,12800000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_2_pro_13860_12_512,oneplus_pad_2_pro_13860_12_512,used,8400000,in_stock,96,like-new,yes
P_NEW_oneplus_pad_2_pro_13860_16_512,oneplus_pad_2_pro_13860_16_512,new,13600000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_2_pro_13860_16_512,oneplus_pad_2_pro_13860_16_512,used,8900000,in_stock,97,like-new,yes
P_NEW_oneplus_watch_3_13668_2_32,oneplus_watch_3_13668_2_32,new,2550000,in_stock,100,brand-new,yes
P_USED_oneplus_watch_3_13668_2_32,oneplus_watch_3_13668_2_32,used,1650000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_5_pro_13591_12_256,oneplus_ace_5_pro_13591_12_256,new,12400000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_pro_13591_12_256,oneplus_ace_5_pro_13591_12_256,used,6800000,in_stock,93,good,no
P_NEW_oneplus_ace_5_pro_13591_16_256,oneplus_ace_5_pro_13591_16_256,new,13200000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_pro_13591_16_256,oneplus_ace_5_pro_13591_16_256,used,7250000,in_stock,94,good,no
P_NEW_oneplus_ace_5_pro_13591_12_512,oneplus_ace_5_pro_13591_12_512,new,13400000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_pro_13591_12_512,oneplus_ace_5_pro_13591_12_512,used,7350000,in_stock,92,good,no
P_NEW_oneplus_ace_5_pro_13591_16_512,oneplus_ace_5_pro_13591_16_512,new,14200000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_pro_13591_16_512,oneplus_ace_5_pro_13591_16_512,used,7800000,in_stock,93,good,no
P_NEW_oneplus_ace_5_pro_13591_16_1024,oneplus_ace_5_pro_13591_16_1024,new,16250000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_pro_13591_16_1024,oneplus_ace_5_pro_13591_16_1024,used,8950000,in_stock,94,good,no
P_NEW_oneplus_ace_5_racing_5g_13892_12_256,oneplus_ace_5_racing_5g_13892_12_256,new,6050000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_racing_5g_13892_12_256,oneplus_ace_5_racing_5g_13892_12_256,used,3950000,in_stock,97,like-new,yes
P_NEW_oneplus_ace_5_racing_5g_13892_16_256,oneplus_ace_5_racing_5g_13892_16_256,new,6850000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_racing_5g_13892_16_256,oneplus_ace_5_racing_5g_13892_16_256,used,4500000,in_stock,98,like-new,yes
P_NEW_oneplus_ace_5_racing_5g_13892_12_512,oneplus_ace_5_racing_5g_13892_12_512,new,7050000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_racing_5g_13892_12_512,oneplus_ace_5_racing_5g_13892_12_512,used,4600000,in_stock,96,like-new,yes
P_NEW_oneplus_ace_5_racing_5g_13892_16_512,oneplus_ace_5_racing_5g_13892_16_512,new,7850000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_racing_5g_13892_16_512,oneplus_ace_5_racing_5g_13892_16_512,used,5150000,in_stock,97,like-new,yes
P_NEW_oneplus_13r_13548_12_256,oneplus_13r_13548_12_256,new,20300000,in_stock,100,brand-new,yes
P_USED_oneplus_13r_13548_12_256,oneplus_13r_13548_12_256,used,13300000,in_stock,97,like-new,yes
P_NEW_oneplus_13r_13548_16_512,oneplus_13r_13548_16_512,new,22100000,in_stock,100,brand-new,yes
P_USED_oneplus_13r_13548_16_512,oneplus_13r_13548_16_512,used,14500000,in_stock,98,like-new,yes
P_NEW_oneplus_pad_3_13593_8_128,oneplus_pad_3_13593_8_128,new,7700000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3_13593_8_128,oneplus_pad_3_13593_8_128,used,4250000,in_stock,93,good,no
P_NEW_oneplus_pad_3_13593_8_256,oneplus_pad_3_13593_8_256,new,8200000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3_13593_8_256,oneplus_pad_3_13593_8_256,used,4500000,in_stock,94,good,no
P_NEW_oneplus_pad_3_13593_12_256,oneplus_pad_3_13593_12_256,new,9000000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3_13593_12_256,oneplus_pad_3_13593_12_256,used,4950000,in_stock,92,good,no
P_NEW_oneplus_pad_3_13593_12_512,oneplus_pad_3_13593_12_512,new,10050000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_3_13593_12_512,oneplus_pad_3_13593_12_512,used,5550000,in_stock,93,good,no
P_NEW_oneplus_nord_4_13200_8_128,oneplus_nord_4_13200_8_128,new,10100000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_4_13200_8_128,oneplus_nord_4_13200_8_128,used,5550000,in_stock,93,good,no
P_NEW_oneplus_nord_4_13200_8_256,oneplus_nord_4_13200_8_256,new,10600000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_4_13200_8_256,oneplus_nord_4_13200_8_256,used,5850000,in_stock,94,good,no
P_NEW_oneplus_nord_4_13200_12_256,oneplus_nord_4_13200_12_256,new,11400000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_4_13200_12_256,oneplus_nord_4_13200_12_256,used,6250000,in_stock,92,good,no
P_NEW_oneplus_nord_4_13200_16_512,oneplus_nord_4_13200_16_512,new,13250000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_4_13200_16_512,oneplus_nord_4_13200_16_512,used,7300000,in_stock,93,good,no
P_NEW_oneplus_pad_2_13210_8_128,oneplus_pad_2_13210_8_128,new,15100000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_2_13210_8_128,oneplus_pad_2_13210_8_128,used,8300000,in_stock,93,good,no
P_NEW_oneplus_pad_2_13210_12_256,oneplus_pad_2_13210_12_256,new,16400000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_2_13210_12_256,oneplus_pad_2_13210_12_256,used,9050000,in_stock,94,good,no
P_NEW_oneplus_13_13477_12_256,oneplus_13_13477_12_256,new,21700000,in_stock,100,brand-new,yes
P_USED_oneplus_13_13477_12_256,oneplus_13_13477_12_256,used,11950000,in_stock,93,good,no
P_NEW_oneplus_13_13477_12_512,oneplus_13_13477_12_512,new,22700000,in_stock,100,brand-new,yes
P_USED_oneplus_13_13477_12_512,oneplus_13_13477_12_512,used,12500000,in_stock,94,good,no
P_NEW_oneplus_13_13477_16_512,oneplus_13_13477_16_512,new,23500000,in_stock,100,brand-new,yes
P_USED_oneplus_13_13477_16_512,oneplus_13_13477_16_512,used,12950000,in_stock,92,good,no
P_NEW_oneplus_13_13477_24_1024,oneplus_13_13477_24_1024,new,27150000,in_stock,100,brand-new,yes
P_USED_oneplus_13_13477_24_1024,oneplus_13_13477_24_1024,used,14950000,in_stock,93,good,no
P_NEW_oneplus_watch_2r_13209_2_32,oneplus_watch_2r_13209_2_32,new,4100000,in_stock,100,brand-new,yes
P_USED_oneplus_watch_2r_13209_2_32,oneplus_watch_2r_13209_2_32,used,2250000,in_stock,93,good,no
P_NEW_oneplus_pad_pro_13180_8_128,oneplus_pad_pro_13180_8_128,new,10200000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_pro_13180_8_128,oneplus_pad_pro_13180_8_128,used,5600000,in_stock,93,good,no
P_NEW_oneplus_pad_pro_13180_8_256,oneplus_pad_pro_13180_8_256,new,10700000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_pro_13180_8_256,oneplus_pad_pro_13180_8_256,used,5900000,in_stock,94,good,no
P_NEW_oneplus_pad_pro_13180_12_256,oneplus_pad_pro_13180_12_256,new,11500000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_pro_13180_12_256,oneplus_pad_pro_13180_12_256,used,6350000,in_stock,92,good,no
P_NEW_oneplus_pad_pro_13180_16_512,oneplus_pad_pro_13180_16_512,new,13350000,in_stock,100,brand-new,yes
P_USED_oneplus_pad_pro_13180_16_512,oneplus_pad_pro_13180_16_512,used,7350000,in_stock,93,good,no
P_NEW_oneplus_watch_2__esim__13181_2_32,oneplus_watch_2__esim__13181_2_32,new,6300000,in_stock,100,brand-new,yes
P_USED_oneplus_watch_2__esim__13181_2_32,oneplus_watch_2__esim__13181_2_32,used,3450000,in_stock,93,good,no
P_NEW_oneplus_nord_ce4_lite_13166_8_256,oneplus_nord_ce4_lite_13166_8_256,new,2750000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_ce4_lite_13166_8_256,oneplus_nord_ce4_lite_13166_8_256,used,1500000,in_stock,93,good,no
P_NEW_oneplus_ace_5_13592_12_256,oneplus_ace_5_13592_12_256,new,8250000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_13592_12_256,oneplus_ace_5_13592_12_256,used,4550000,in_stock,93,good,no
P_NEW_oneplus_ace_5_13592_16_256,oneplus_ace_5_13592_16_256,new,9050000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_13592_16_256,oneplus_ace_5_13592_16_256,used,5000000,in_stock,94,good,no
P_NEW_oneplus_ace_5_13592_12_512,oneplus_ace_5_13592_12_512,new,9250000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_13592_12_512,oneplus_ace_5_13592_12_512,used,5100000,in_stock,92,good,no
P_NEW_oneplus_ace_5_13592_16_512,oneplus_ace_5_13592_16_512,new,10050000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_13592_16_512,oneplus_ace_5_13592_16_512,used,5550000,in_stock,93,good,no
P_NEW_oneplus_ace_5_13592_16_1024,oneplus_ace_5_13592_16_1024,new,12100000,in_stock,100,brand-new,yes
P_USED_oneplus_ace_5_13592_16_1024,oneplus_ace_5_13592_16_1024,used,6650000,in_stock,94,good,no
P_NEW_oneplus_nord_5_5g_13992_8_256,oneplus_nord_5_5g_13992_8_256,new,21700000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_5_5g_13992_8_256,oneplus_nord_5_5g_13992_8_256,used,14200000,in_stock,97,like-new,yes
P_NEW_oneplus_nord_5_5g_13992_12_256,oneplus_nord_5_5g_13992_12_256,new,22500000,in_stock,100,brand-new,yes
P_USED_oneplus_nord_5_5g_13992_12_256,oneplus_nord_5_5g_13992_12_256,used,14750000,in_stock,98,like-new,yes
